id,user_id,movie_id,tag,timestamp
3516,599,296,r:disturbing violent content including rape,2017-06-26 05:55:02.000000
3517,599,296,r:disturbing violent images,2017-06-26 05:56:35.000000
3518,599,296,r:graphic sexuality,2017-06-26 05:56:37.000000
3519,599,296,r:some violence,2017-06-26 05:56:39.000000
3520,599,296,r:strong bloody violence,2017-06-26 05:56:41.000000
3521,599,296,r:strong language,2017-06-26 05:54:12.000000
3522,599,296,r:sustained strong stylized violence,2017-06-26 05:56:43.000000
3523,599,296,r:violence,2017-06-26 05:53:44.000000
3524,599,296,random,2017-06-26 05:55:03.000000
3525,599,296,rape,2017-06-26 05:53:37.000000
3526,599,296,retro,2017-06-26 05:54:02.000000
3527,599,296,Roger Avary,2017-06-26 05:58:02.000000
3528,599,296,royal with cheese,2017-06-26 05:56:50.000000
3529,599,296,Samuel L. Jackson,2017-06-26 05:52:22.000000
3530,599,296,sarcasm,2017-06-26 05:56:52.000000
3531,599,296,satire,2017-06-26 05:56:54.000000
3532,599,296,sexy,2017-06-26 05:56:55.000000
3533,599,296,smart writing,2017-06-26 05:56:57.000000
3534,599,296,sophisticated,2017-06-26 05:56:58.000000
3535,599,296,soundtrack,2017-06-26 05:53:59.000000
3536,599,296,splatter,2017-06-26 05:57:00.000000
3537,599,296,Steve Buscemi,2017-06-26 05:58:14.000000
3538,599,296,storytelling,2017-06-26 05:52:55.000000
3539,599,296,stylish,2017-06-26 05:53:18.000000
3540,599,296,stylized,2017-06-26 05:52:34.000000
3541,599,296,suspense,2017-06-26 05:58:00.000000
3542,599,296,Tarantino,2017-06-26 05:52:38.000000
3543,599,296,thought-provoking,2017-06-26 05:57:18.000000
3544,599,296,thriller,2017-06-26 05:53:35.000000
3545,599,296,travolta,2017-06-26 05:55:39.000000
3546,599,296,twist ending,2017-06-26 05:57:19.000000
3547,599,296,Uma Thurman,2017-06-26 05:52:50.000000
3548,599,296,unique,2017-06-26 05:57:21.000000
3549,599,296,unpredictable,2017-06-26 05:54:36.000000
3550,599,296,unusual,2017-06-26 05:57:22.000000
3551,599,296,very funny,2017-06-26 05:53:54.000000
3552,599,296,violence,2017-06-26 05:52:27.000000
3553,599,296,violent,2017-06-26 05:52:46.000000
3554,599,296,witty,2017-06-26 05:53:57.000000
3673,600,273,gothic,2009-03-22 16:24:24.000000
