id,user_id,movie_id,rating,timestamp
12705,81,10,1,1996-10-14 13:29:16.000000
12706,81,32,5,1996-10-14 13:33:03.000000
12707,81,47,3,1996-10-14 13:33:03.000000
12708,81,110,3,1996-10-14 13:29:16.000000
12709,81,150,3,1996-10-14 13:23:44.000000
12710,81,153,3,1996-10-14 13:25:05.000000
12711,81,161,3,1996-10-14 13:29:16.000000
12712,81,165,3,1996-10-14 13:25:04.000000
12713,81,208,1,1996-10-14 13:30:00.000000
12714,81,231,1,1996-10-14 13:26:03.000000
12715,81,288,3,1996-10-14 13:30:00.000000
12716,81,296,3,1996-10-14 13:23:44.000000
12717,81,316,4,1996-10-14 13:26:03.000000
12718,81,318,3,1996-10-14 13:27:57.000000
12719,81,329,4,1996-10-14 13:27:57.000000
12720,81,344,1,1996-10-14 13:25:05.000000
12721,81,356,2,1996-10-14 13:27:56.000000
12722,81,364,2,1996-10-14 13:30:44.000000
12723,81,367,1,1996-10-14 13:30:44.000000
12724,81,377,3,1996-10-14 13:30:44.000000
12725,81,380,2,1996-10-14 13:23:44.000000
12726,81,457,4,1996-10-14 13:26:03.000000
12727,81,480,4,1996-10-14 13:27:56.000000
12728,81,588,2,1996-10-14 13:25:05.000000
12729,81,589,5,1996-10-14 13:30:44.000000
12730,81,592,3,1996-10-14 13:23:44.000000
12731,82,1,2.5,2004-05-13 17:02:09.000000
12732,82,2,3,2004-05-13 16:17:15.000000
12733,82,6,3.5,2004-05-13 17:04:25.000000
12734,82,10,3.5,2004-05-13 17:03:16.000000
12735,82,34,2,2004-05-13 17:02:55.000000
12736,82,47,3.5,2004-05-13 17:03:03.000000
12737,82,104,3.5,2004-05-13 17:08:10.000000
12738,82,110,4.5,2004-05-13 17:01:54.000000
12739,82,145,4.5,2004-05-13 15:56:27.000000
12740,82,153,3,2004-05-13 16:17:01.000000
12741,82,158,1,2004-05-13 15:55:16.000000
12742,82,163,4,2004-05-14 07:54:50.000000
12743,82,165,4,2004-05-13 17:02:31.000000
12744,82,170,3,2004-05-13 16:23:04.000000
12745,82,185,3,2004-05-13 17:04:00.000000
12746,82,196,3.5,2004-05-13 16:23:13.000000
12747,82,231,4,2004-05-13 17:03:23.000000
12748,82,260,3.5,2004-05-13 15:59:18.000000
12749,82,293,3.5,2004-05-13 17:06:14.000000
12750,82,303,3,2004-05-13 16:22:57.000000
12751,82,317,2.5,2004-05-13 17:06:16.000000
12752,82,337,2.5,2004-05-13 17:07:02.000000
12753,82,344,3.5,2004-05-13 17:02:34.000000
12754,82,356,4.5,2004-05-13 17:01:44.000000
12755,82,357,3.5,2004-05-13 17:03:49.000000
12756,82,364,3.5,2004-05-13 17:03:02.000000
12757,82,367,3.5,2004-05-14 07:54:37.000000
12758,82,368,3.5,2004-05-13 17:06:38.000000
12759,82,370,3,2004-05-13 15:59:26.000000
12760,82,380,4,2004-05-13 17:02:01.000000
12761,82,420,3.5,2004-05-13 16:17:09.000000
12762,82,442,3.5,2004-05-13 16:16:59.000000
12763,82,454,3.5,2004-05-13 17:03:40.000000
12764,82,466,3,2004-05-13 17:10:14.000000
12765,82,480,4,2004-05-13 17:01:46.000000
12766,82,588,2.5,2004-05-13 16:16:10.000000
12767,82,589,4.5,2004-05-13 17:02:04.000000
12768,82,590,3.5,2004-05-13 17:01:48.000000
12769,82,592,3.5,2004-05-13 17:01:53.000000
12770,82,595,3,2004-05-13 17:02:32.000000
12958,83,110,4,2012-03-27 09:27:29.000000
12959,83,161,3.5,2012-04-08 00:05:00.000000
12960,83,318,5,2012-03-27 09:14:25.000000
12961,83,356,4.5,2012-03-27 09:29:13.000000
12962,83,364,3.5,2012-04-07 23:41:14.000000
12963,83,480,3,2012-04-08 00:05:43.000000
12964,83,505,0.5,2012-03-27 09:08:17.000000
12965,83,541,4.5,2012-03-30 07:19:48.000000
12966,83,586,1.5,2012-04-07 23:59:57.000000
12967,83,595,3.5,2012-04-12 01:15:00.000000
13076,84,4,3,1997-03-19 11:54:21.000000
13077,84,5,3,1997-03-06 13:01:29.000000
13078,84,6,4,1997-03-06 13:01:29.000000
13079,84,7,3,1997-03-06 13:01:29.000000
13080,84,10,3,1997-04-07 07:23:32.000000
13081,84,11,4,1997-03-19 11:44:21.000000
13082,84,14,4,1997-03-06 13:02:29.000000
13083,84,17,5,1997-03-06 13:00:40.000000
13084,84,21,4,1997-03-19 11:48:31.000000
13085,84,25,5,1997-04-07 07:06:33.000000
13086,84,31,3,1997-04-07 07:37:59.000000
13087,84,34,4,1997-03-19 11:49:13.000000
13088,84,36,5,1997-03-06 13:01:29.000000
13089,84,45,4,1997-03-19 11:50:39.000000
13090,84,46,3,1997-03-19 11:44:50.000000
13091,84,50,4,1997-03-06 13:06:34.000000
13092,84,52,5,1997-03-06 13:01:58.000000
13093,84,55,4,1997-03-19 11:55:43.000000
13094,84,57,3,1997-03-19 11:45:51.000000
13095,84,62,4,1997-03-06 13:00:40.000000
13096,84,94,4,1997-03-06 13:03:42.000000
13097,84,95,2,1997-03-06 13:00:40.000000
13098,84,100,3,1997-04-07 07:08:02.000000
13099,84,102,1,1997-03-06 13:04:04.000000
13100,84,105,3,1997-03-19 11:45:31.000000
13101,84,113,4,1997-03-19 11:51:31.000000
13102,84,122,3,1997-03-19 11:58:18.000000
13103,84,140,4,1997-03-06 13:03:07.000000
13104,84,141,3,1997-03-06 13:00:40.000000
13105,84,147,4,1997-03-19 11:43:38.000000
13106,84,150,5,1997-03-06 13:08:13.000000
13107,84,154,3,1997-03-19 11:43:38.000000
13108,84,161,3,1997-03-19 11:41:42.000000
13109,84,164,4,1997-03-19 11:45:12.000000
13110,84,165,3,1997-03-19 12:02:33.000000
13111,84,180,2,1997-03-19 11:50:06.000000
13112,84,181,3,1997-04-07 07:25:28.000000
13113,84,194,4,1997-03-06 13:09:16.000000
13114,84,195,4,1997-03-19 11:53:18.000000
13115,84,214,4,1997-03-19 11:43:16.000000
13116,84,223,5,1997-03-06 13:08:13.000000
13117,84,224,4,1997-03-19 11:47:09.000000
13118,84,225,3,1997-03-19 11:52:50.000000
13119,84,230,3,1997-03-06 13:09:54.000000
13120,84,232,5,1997-03-06 13:08:13.000000
13121,84,234,3,1997-04-07 07:24:22.000000
13122,84,235,3,1997-03-19 11:47:44.000000
13123,84,236,3,1997-03-19 11:55:15.000000
13124,84,237,4,1997-03-19 11:54:39.000000
13125,84,246,4,1997-03-06 13:07:19.000000
13126,84,247,4,1997-03-19 11:42:52.000000
13127,84,248,2,1997-04-07 07:40:47.000000
13128,84,260,4,1997-03-06 13:08:13.000000
13129,84,261,4,1997-03-06 13:10:43.000000
13130,84,265,5,1997-03-06 13:06:34.000000
13131,84,266,4,1997-03-19 11:44:50.000000
13132,84,270,3,1997-03-19 11:50:58.000000
13133,84,272,5,1997-03-06 13:10:43.000000
13134,84,276,3,1997-03-19 11:55:43.000000
13135,84,277,3,1997-04-07 07:16:22.000000
13136,84,287,3,1997-03-19 11:50:39.000000
13137,84,289,3,1997-04-07 07:35:50.000000
13138,84,296,4,1997-03-06 13:06:33.000000
13139,84,299,5,1997-03-19 11:43:16.000000
13140,84,300,5,1997-03-19 11:42:23.000000
13141,84,302,3,1997-03-19 11:43:16.000000
13142,84,305,3,1997-04-07 07:19:42.000000
13143,84,306,4,1997-03-06 13:07:19.000000
13144,84,318,5,1997-03-06 13:06:34.000000
13145,84,319,4,1997-03-06 13:09:54.000000
13146,84,321,4,1997-03-19 11:44:21.000000
13147,84,324,4,1997-04-07 07:13:48.000000
13148,84,326,3,1997-03-06 13:09:54.000000
13149,84,331,3,1997-03-19 11:50:06.000000
13150,84,334,4,1997-03-19 11:47:59.000000
13151,84,339,3,1997-03-19 11:52:06.000000
13152,84,342,4,1997-03-19 11:43:16.000000
13153,84,348,5,1997-03-19 11:43:38.000000
13154,84,349,4,1997-03-06 13:08:48.000000
13155,84,350,4,1997-03-19 11:48:56.000000
13156,84,354,4,1997-03-19 11:48:31.000000
13157,84,356,5,1997-03-06 13:06:33.000000
13158,84,357,4,1997-03-19 11:43:38.000000
13159,84,361,3,1997-03-19 11:48:32.000000
13160,84,368,3,1997-04-07 07:20:13.000000
13161,84,369,4,1997-03-19 11:47:44.000000
13162,84,371,3,1997-03-19 11:48:31.000000
13163,84,377,4,1997-03-19 11:46:49.000000
13164,84,378,3,1997-03-19 11:57:53.000000
13165,84,380,3,1997-03-19 11:52:06.000000
13166,84,381,4,1997-03-19 11:44:21.000000
13167,84,406,3,1997-04-07 07:45:07.000000
13168,84,412,5,1997-03-19 11:42:23.000000
13169,84,415,3,1997-04-07 07:40:35.000000
13170,84,420,3,1997-04-07 07:24:59.000000
13171,84,435,3,1997-04-07 07:22:48.000000
13172,84,440,4,1997-03-19 11:45:12.000000
13173,84,445,3,1997-04-07 07:21:59.000000
13174,84,446,5,1997-03-06 13:08:48.000000
13175,84,452,3,1997-03-19 11:44:50.000000
13176,84,454,4,1997-03-19 11:48:56.000000
13177,84,457,4,1997-03-06 13:06:33.000000
13178,84,468,3,1997-03-19 11:46:11.000000
13179,84,474,4,1997-03-06 13:09:16.000000
13180,84,475,4,1997-03-19 11:36:20.000000
13181,84,477,4,1997-03-06 13:09:16.000000
13182,84,480,3,1997-03-19 11:46:11.000000
13183,84,491,3,1997-03-19 11:45:51.000000
13184,84,500,4,1997-03-19 11:55:16.000000
13185,84,507,3,1997-04-07 07:32:17.000000
13186,84,508,4,1997-03-06 13:08:13.000000
13187,84,509,5,1997-03-06 13:06:34.000000
13188,84,515,4,1997-03-06 13:08:13.000000
13189,84,524,4,1997-03-19 11:42:52.000000
13190,84,527,5,1997-03-06 13:06:34.000000
13191,84,532,3,1997-04-07 07:20:57.000000
13192,84,534,4,1997-03-06 13:08:13.000000
13193,84,537,3,1997-03-19 11:50:39.000000
13194,84,538,3,1997-03-19 11:42:23.000000
13195,84,539,4,1997-03-19 11:44:21.000000
13196,84,551,3,1997-03-19 12:00:02.000000
13197,84,580,3,1997-04-07 07:40:23.000000
13198,84,585,3,1997-03-19 11:52:06.000000
13199,84,586,3,1997-03-19 11:55:16.000000
13200,84,587,3,1997-03-19 11:49:38.000000
13201,84,590,4,1997-03-19 11:51:46.000000
13202,84,592,3,1997-04-07 07:19:42.000000
13203,84,593,5,1997-03-06 13:06:33.000000
13204,84,597,3,1997-03-19 11:52:50.000000
13205,84,608,5,1997-03-06 13:01:29.000000
13369,85,53,5,1998-03-09 18:31:08.000000
13370,85,314,5,1998-03-09 18:17:13.000000
13371,85,515,4,1998-03-09 18:26:45.000000
13372,85,527,5,1998-03-09 18:21:44.000000
13373,85,538,4,1998-03-09 18:34:20.000000
13403,86,1,4,2012-08-04 12:15:49.000000
13404,86,165,4,2012-08-04 12:24:04.000000
13405,86,260,4.5,2012-08-04 12:15:45.000000
13406,86,318,4.5,2012-08-02 22:05:58.000000
13407,86,356,4,2012-08-04 12:27:40.000000
13408,86,419,3.5,2012-08-02 22:01:20.000000
13409,86,457,4,2012-08-04 12:23:00.000000
13410,86,480,3,2012-08-04 12:24:14.000000
13411,86,588,4,2012-08-04 12:17:48.000000
13412,86,590,4,2012-08-04 12:20:11.000000
13413,86,595,4,2012-08-04 12:24:54.000000
13473,87,60,3,2010-04-08 04:58:16.000000
13474,87,262,4,2010-04-08 05:05:01.000000
13475,87,327,3.5,2010-04-08 04:57:32.000000
13476,87,531,4,2010-04-08 04:57:22.000000
13494,88,16,4.5,2012-03-10 23:16:35.000000
13495,88,50,5,2012-03-10 23:15:30.000000
13496,88,69,3.5,2012-03-10 22:58:27.000000
13497,88,223,4.5,2012-03-10 23:16:39.000000
13498,88,318,5,2012-03-10 23:15:26.000000
13499,88,527,4,2012-03-10 23:15:34.000000
13550,89,1,3,2018-03-07 07:38:34.000000
13551,89,11,2.5,2018-03-07 07:40:49.000000
13552,89,88,2,2018-03-07 07:46:30.000000
13553,89,104,4,2018-03-07 07:45:40.000000
13554,89,356,0.5,2018-03-07 07:37:55.000000
13555,89,357,2.5,2018-03-07 07:40:53.000000
13556,89,588,1,2018-03-07 07:39:02.000000
14068,90,1,3,1997-02-19 12:06:36.000000
14069,90,7,4,1997-02-19 12:07:17.000000
14070,90,14,5,1997-02-19 12:08:20.000000
14071,90,17,5,1997-02-19 12:06:36.000000
14072,90,25,5,1997-02-19 12:06:36.000000
14073,90,32,4,1997-02-19 12:06:36.000000
14074,90,36,4,1997-02-19 12:07:17.000000
14075,90,52,5,1997-02-19 12:07:52.000000
14076,90,58,5,1997-02-19 12:07:51.000000
14077,90,68,3,1997-02-19 12:10:49.000000
14078,90,81,3,1997-02-19 12:09:34.000000
14079,90,82,5,1997-02-19 12:10:12.000000
14080,90,85,5,1997-02-19 12:09:55.000000
14081,90,116,5,1997-02-19 12:11:08.000000
14082,90,141,3,1997-02-19 12:06:36.000000
14083,90,260,5,1997-02-19 12:07:52.000000
14084,90,562,4,1997-02-19 12:10:33.000000
14085,90,581,4,1997-02-19 12:11:28.000000
14086,90,608,5,1997-02-19 12:07:17.000000
14122,91,1,4,2005-04-05 14:57:17.000000
14123,91,2,3,2005-04-05 15:03:12.000000
14124,91,3,3,2005-04-05 14:45:23.000000
14125,91,6,5,2005-04-05 14:40:32.000000
14126,91,10,3.5,2005-04-05 15:01:09.000000
14127,91,16,4.5,2005-04-05 14:21:07.000000
14128,91,19,2,2005-04-05 15:03:37.000000
14129,91,21,4,2005-04-05 14:40:52.000000
14130,91,22,3.5,2005-04-05 14:44:52.000000
14131,91,25,2,2005-04-05 15:01:54.000000
14132,91,29,4,2005-04-05 14:35:19.000000
14133,91,32,4,2005-04-05 14:27:53.000000
14134,91,36,3,2005-04-05 14:45:16.000000
14135,91,39,1.5,2005-04-05 15:01:59.000000
14136,91,41,4,2005-04-05 16:02:17.000000
14137,91,47,4.5,2005-04-05 14:53:52.000000
14138,91,50,4.5,2005-04-05 14:53:36.000000
14139,91,58,2,2005-04-05 14:22:13.000000
14140,91,88,3,2005-04-05 16:01:52.000000
14141,91,92,2,2005-04-05 16:01:43.000000
14142,91,95,3,2005-04-05 14:27:40.000000
14143,91,104,1.5,2005-04-05 15:04:22.000000
14144,91,110,4,2005-04-05 14:45:39.000000
14145,91,111,4,2005-04-05 15:02:32.000000
14146,91,112,3,2005-04-05 14:22:33.000000
14147,91,150,3.5,2005-04-05 14:40:23.000000
14148,91,151,3,2005-04-05 14:22:30.000000
14149,91,153,2,2005-04-05 14:28:26.000000
14150,91,158,2,2005-04-05 15:09:37.000000
14151,91,160,2,2005-04-05 15:04:18.000000
14152,91,161,3.5,2005-04-05 14:27:49.000000
14153,91,163,5,2005-04-05 14:50:01.000000
14154,91,165,3,2005-04-05 15:00:45.000000
14155,91,172,4.5,2005-04-05 15:08:08.000000
14156,91,173,3.5,2005-04-05 14:21:57.000000
14157,91,185,2,2005-04-05 15:01:40.000000
14158,91,186,2,2005-04-05 15:08:43.000000
14159,91,196,3,2005-04-05 15:06:09.000000
14160,91,208,2.5,2005-04-05 14:45:29.000000
14161,91,223,3,2005-04-05 14:31:28.000000
14162,91,225,3,2005-04-05 14:21:10.000000
14163,91,231,3,2005-04-05 15:01:06.000000
14164,91,235,4.5,2005-04-05 14:27:36.000000
14165,91,236,2,2005-04-05 15:06:42.000000
14166,91,251,2.5,2005-04-05 16:14:20.000000
14167,91,252,2.5,2005-04-05 15:10:01.000000
14168,91,253,4.5,2005-04-05 15:01:43.000000
14169,91,260,4.5,2005-04-05 14:54:06.000000
14170,91,266,3,2005-04-05 15:03:43.000000
14171,91,288,3.5,2005-04-05 14:28:07.000000
14172,91,292,3.5,2005-04-05 15:01:18.000000
14173,91,293,4,2005-04-05 14:28:04.000000
14174,91,296,4.5,2005-04-05 14:27:44.000000
14175,91,315,3,2005-04-05 15:08:06.000000
14176,91,316,4,2005-04-05 15:00:49.000000
14177,91,318,2,2005-04-05 14:42:15.000000
14178,91,322,2,2005-04-05 16:01:06.000000
14179,91,329,2,2005-04-05 15:00:58.000000
14180,91,337,1.5,2005-04-05 15:04:10.000000
14181,91,344,3,2005-04-05 15:00:27.000000
14182,91,349,3,2005-04-05 15:00:32.000000
14183,91,350,3,2005-04-05 15:03:40.000000
14184,91,353,5,2005-04-05 14:47:35.000000
14185,91,356,3,2005-04-05 14:27:17.000000
14186,91,357,1.5,2005-04-05 15:01:32.000000
14187,91,364,3.5,2005-04-05 14:26:35.000000
14188,91,367,3.5,2005-04-05 15:01:13.000000
14189,91,368,3,2005-04-05 15:03:46.000000
14190,91,370,3,2005-04-05 15:06:52.000000
14191,91,374,1,2005-04-05 16:01:35.000000
14192,91,376,2.5,2005-04-05 15:05:53.000000
14193,91,377,3,2005-04-05 15:00:24.000000
14194,91,380,3.5,2005-04-05 15:00:08.000000
14195,91,384,3.5,2005-04-05 16:07:22.000000
14196,91,410,3,2005-04-05 14:26:43.000000
14197,91,420,1.5,2005-04-05 14:27:20.000000
14198,91,428,3,2005-04-05 14:57:57.000000
14199,91,432,1,2005-04-05 14:21:51.000000
14200,91,433,2,2005-04-05 16:06:59.000000
14201,91,434,2,2005-04-05 15:01:26.000000
14202,91,435,1.5,2005-04-05 15:05:13.000000
14203,91,442,3,2005-04-05 14:26:40.000000
14204,91,454,3,2005-04-05 15:01:35.000000
14205,91,457,4,2005-04-05 14:59:57.000000
14206,91,464,4,2005-04-05 16:01:21.000000
14207,91,466,3,2005-04-05 15:06:45.000000
14208,91,471,1,2005-04-05 15:10:17.000000
14209,91,474,3.5,2005-04-05 15:02:40.000000
14210,91,480,4.5,2005-04-05 14:59:55.000000
14211,91,482,3.5,2005-04-05 16:01:25.000000
14212,91,485,4,2005-04-05 15:09:01.000000
14213,91,494,3,2005-04-05 15:04:33.000000
14214,91,500,2.5,2005-04-05 14:27:25.000000
14215,91,502,1,2005-04-05 16:01:32.000000
14216,91,515,1,2005-04-05 15:09:28.000000
14217,91,520,3.5,2005-04-05 14:44:32.000000
14218,91,533,4,2005-04-05 16:01:48.000000
14219,91,539,2.5,2005-04-05 14:26:55.000000
14220,91,541,5,2005-04-05 14:26:59.000000
14221,91,543,3.5,2005-04-05 14:44:09.000000
14222,91,551,5,2005-04-05 14:27:22.000000
14223,91,552,3,2005-04-05 14:44:29.000000
14224,91,553,3.5,2005-04-05 15:04:45.000000
14225,91,555,3.5,2005-04-05 14:58:30.000000
14226,91,586,2,2005-04-05 14:45:33.000000
14227,91,587,2.5,2005-04-05 15:01:24.000000
14228,91,588,3.5,2005-04-05 14:26:45.000000
14229,91,589,4,2005-04-05 14:30:46.000000
14230,91,590,3.5,2005-04-05 15:00:01.000000
14231,91,592,5,2005-04-05 14:59:59.000000
14232,91,593,4.5,2005-04-05 14:42:24.000000
14233,91,594,3,2005-04-05 14:26:57.000000
14234,91,595,3,2005-04-05 14:26:55.000000
14235,91,597,2.5,2005-04-05 14:27:28.000000
14236,91,606,4,2005-04-05 16:07:17.000000
14237,91,608,3.5,2005-04-05 15:00:22.000000
14238,91,610,4.5,2005-04-05 16:01:41.000000
14697,92,107,5,2011-01-13 17:56:25.000000
14698,92,327,3.5,2011-01-13 17:56:12.000000
14721,93,1,3,1999-11-16 15:48:57.000000
14722,93,2,5,1999-11-18 17:30:08.000000
14723,93,10,4,1999-11-18 17:30:08.000000
14724,93,15,4,1999-11-18 17:28:11.000000
14725,93,34,5,1999-11-16 15:45:43.000000
14726,93,60,4,1999-11-18 17:34:05.000000
14727,93,86,4,1999-11-18 17:26:53.000000
14728,93,110,5,1999-11-18 17:49:37.000000
14729,93,150,5,1999-11-18 17:49:37.000000
14730,93,153,4,1999-11-18 17:34:05.000000
14731,93,158,4,1999-11-18 17:34:05.000000
14732,93,168,4,1999-11-18 17:32:20.000000
14733,93,173,4,1999-11-18 17:34:05.000000
14734,93,258,4,1999-11-18 17:35:08.000000
14735,93,260,5,1999-11-18 17:42:12.000000
14736,93,316,5,1999-11-18 17:34:05.000000
14737,93,318,4,1999-11-18 17:46:45.000000
14738,93,329,5,1999-11-18 17:32:20.000000
14739,93,339,4,1999-11-16 15:40:55.000000
14740,93,349,4,1999-11-18 17:30:08.000000
14741,93,356,5,1999-11-16 15:41:47.000000
14742,93,357,4,1999-11-16 15:44:05.000000
14743,93,362,4,1999-11-18 17:34:05.000000
14744,93,367,5,1999-11-18 17:43:06.000000
14745,93,368,4,1999-11-16 15:40:55.000000
14746,93,380,5,1999-11-18 17:28:11.000000
14747,93,434,5,1999-11-18 17:35:08.000000
14748,93,480,5,1999-11-18 17:26:53.000000
14749,93,527,5,1999-11-18 17:46:45.000000
14750,93,539,4,1999-11-16 15:42:37.000000
14751,93,552,5,1999-11-18 17:32:20.000000
14752,93,558,4,1999-11-18 17:37:14.000000
14753,93,588,4,1999-11-16 15:42:37.000000
14754,93,590,5,1999-11-18 17:28:11.000000
14755,93,593,5,1999-11-18 17:47:45.000000
14818,94,2,4,1996-09-22 15:42:40.000000
14819,94,10,3,1996-09-22 15:38:52.000000
14820,94,11,3,1996-09-22 15:42:10.000000
14821,94,17,1,1996-09-22 15:42:22.000000
14822,94,19,2,1996-09-22 15:40:46.000000
14823,94,21,3,1996-09-22 15:40:46.000000
14824,94,32,5,1996-09-22 15:41:06.000000
14825,94,34,4,1996-09-22 15:39:25.000000
14826,94,39,1,1996-09-22 15:41:06.000000
14827,94,44,1,1996-09-22 15:42:40.000000
14828,94,47,2,1996-09-22 15:39:25.000000
14829,94,95,3,1996-09-22 15:42:22.000000
14830,94,110,5,1996-09-22 15:39:08.000000
14831,94,150,4,1996-09-22 15:36:56.000000
14832,94,153,3,1996-09-22 15:37:24.000000
14833,94,160,3,1996-09-22 15:41:35.000000
14834,94,161,4,1996-09-22 15:38:52.000000
14835,94,165,4,1996-09-22 15:37:24.000000
14836,94,185,2,1996-09-22 15:38:52.000000
14837,94,208,2,1996-09-22 15:39:08.000000
14838,94,225,3,1996-09-22 15:40:26.000000
14839,94,231,3,1996-09-22 15:38:05.000000
14840,94,253,1,1996-09-22 15:38:52.000000
14841,94,266,3,1996-09-22 15:41:54.000000
14842,94,282,3,1996-09-22 15:42:10.000000
14843,94,288,2,1996-09-22 15:39:08.000000
14844,94,292,3,1996-09-22 15:38:27.000000
14845,94,296,4,1996-09-22 15:36:56.000000
14846,94,316,4,1996-09-22 15:38:05.000000
14847,94,317,3,1996-09-22 15:41:06.000000
14848,94,318,5,1996-09-22 15:38:27.000000
14849,94,329,4,1996-09-22 15:38:27.000000
14850,94,337,3,1996-09-22 15:42:40.000000
14851,94,344,3,1996-09-22 15:37:24.000000
14852,94,356,3,1996-09-22 15:38:27.000000
14853,94,357,1,1996-09-22 15:41:35.000000
14854,94,364,4,1996-09-22 15:39:25.000000
14855,94,367,3,1996-09-22 15:39:25.000000
14856,94,377,3,1996-09-22 15:40:26.000000
14857,94,380,3,1996-09-22 15:36:56.000000
14858,94,410,3,1996-09-22 15:40:26.000000
14859,94,420,3,1996-09-22 15:40:46.000000
14860,94,432,3,1996-09-22 15:41:54.000000
14861,94,434,3,1996-09-22 15:38:27.000000
14862,94,435,1,1996-09-22 15:41:54.000000
14863,94,457,4,1996-09-22 15:38:05.000000
14864,94,480,4,1996-09-22 15:38:52.000000
14865,94,500,3,1996-09-22 15:40:26.000000
14866,94,586,3,1996-09-22 15:40:46.000000
14867,94,587,3,1996-09-22 15:41:06.000000
14868,94,588,4,1996-09-22 15:37:24.000000
14869,94,589,4,1996-09-22 15:39:25.000000
14870,94,590,4,1996-09-22 15:36:56.000000
14871,94,592,3,1996-09-22 15:36:56.000000
14872,94,593,3,1996-09-22 15:38:05.000000
14873,94,597,2,1996-09-22 15:41:06.000000
14874,95,7,3,2003-01-23 16:40:43.000000
14875,95,18,3.5,2005-01-10 23:45:52.000000
14876,95,25,5,2003-02-08 22:49:50.000000
14877,95,29,5,2003-01-23 16:48:42.000000
14878,95,32,4,2003-01-23 16:48:42.000000
14879,95,34,4,2003-12-19 03:17:36.000000
14880,95,39,4,2003-01-23 16:31:16.000000
14881,95,122,3.5,2005-01-10 23:45:45.000000
14882,95,162,5,2003-01-23 16:45:11.000000
14883,95,176,4,2003-03-23 01:28:57.000000
14884,95,260,5,2003-01-23 16:47:35.000000
14885,95,293,4.5,2003-11-23 19:05:59.000000
14886,95,358,3,2003-01-23 16:45:11.000000
14887,95,480,3.5,2005-01-10 23:49:02.000000
14888,95,539,4,2003-12-19 03:18:37.000000
14889,95,541,5,2003-01-23 16:47:35.000000
14890,95,589,4,2003-01-23 16:48:05.000000
14891,95,608,4.5,2003-11-23 19:06:04.000000
15042,96,1,5,2000-07-28 08:29:50.000000
15043,96,34,5,2000-07-28 08:30:08.000000
15044,96,50,5,2000-07-28 08:30:08.000000
15045,96,110,5,2000-07-28 08:25:50.000000
15046,96,150,5,2000-07-28 08:31:48.000000
15047,96,193,1,2000-07-28 08:51:30.000000
15048,96,260,5,2000-07-28 08:24:41.000000
15049,96,272,5,2000-07-28 08:39:10.000000
15050,96,296,5,2000-07-28 08:29:32.000000
15051,96,299,3,2000-07-28 08:31:08.000000
15052,96,306,1,2000-07-28 08:30:21.000000
15053,96,307,1,2000-07-28 08:33:36.000000
15054,96,367,5,2000-07-28 08:41:12.000000
15055,96,377,5,2000-07-28 08:26:35.000000
15056,96,380,3,2000-07-28 08:26:57.000000
15057,96,434,4,2000-07-28 08:50:57.000000
15058,96,454,4,2000-07-28 08:48:59.000000
15059,96,480,5,2000-07-28 08:26:18.000000
15060,96,527,5,2000-07-28 08:29:16.000000
15061,96,589,5,2000-07-28 08:25:31.000000
15120,97,377,4,2003-03-12 15:05:15.000000
15121,97,593,5,2003-01-24 04:20:47.000000
15156,98,1,4.5,2018-07-24 18:44:09.000000
15157,98,356,5,2018-07-24 18:37:21.000000
15158,98,364,3,2018-07-24 18:44:07.000000
15159,98,593,4.5,2018-07-24 18:42:36.000000
15160,98,608,4,2018-07-24 18:52:11.000000
15248,99,10,4,1996-04-18 11:38:34.000000
15249,99,22,4,1996-04-18 11:46:45.000000
15250,99,23,4,1996-04-18 11:46:45.000000
15251,99,122,4,1996-04-18 11:46:45.000000
15252,99,145,4,1996-04-18 11:46:45.000000
15253,99,150,5,1996-04-18 11:46:45.000000
15254,99,153,5,1996-04-18 11:46:45.000000
15255,99,160,2,1996-04-18 11:46:45.000000
15256,99,161,3,1996-04-18 11:46:45.000000
15257,99,163,5,1996-04-18 11:46:45.000000
15258,99,165,5,1996-04-18 11:46:45.000000
15259,99,168,5,1996-04-18 11:46:46.000000
15260,99,196,2,1996-04-18 11:46:46.000000
15261,99,204,1,1996-04-18 11:46:47.000000
15262,99,225,5,1996-04-18 11:46:45.000000
15263,99,227,3,1996-04-18 11:46:45.000000
15264,99,228,3,1996-04-18 11:46:45.000000
15265,99,231,5,1996-04-18 11:46:45.000000
15266,99,234,2,1996-04-18 11:46:46.000000
15267,99,236,5,1996-04-18 11:46:46.000000
15268,99,248,3,1996-04-18 11:46:46.000000
15269,99,252,5,1996-04-18 11:46:46.000000
15270,99,253,4,1996-04-18 11:46:46.000000
15271,99,256,4,1996-04-18 11:46:46.000000
15272,99,257,5,1996-04-18 11:46:46.000000
15273,99,259,3,1996-04-18 11:46:46.000000
15274,99,266,4,1996-04-18 11:46:46.000000
15275,99,276,4,1996-04-18 11:46:46.000000
15276,99,281,5,1996-04-18 11:46:46.000000
15277,99,282,4,1996-04-18 11:46:46.000000
15278,99,288,3,1996-04-18 11:46:46.000000
15279,99,292,5,1996-04-18 11:46:46.000000
15280,99,293,5,1996-04-18 11:46:46.000000
15281,99,296,5,1996-04-18 11:46:46.000000
15282,99,312,1,1996-04-18 11:46:47.000000
15283,99,315,3,1996-04-18 11:46:46.000000
15284,99,316,2,1996-04-18 11:46:47.000000
15285,99,318,5,1996-04-18 11:46:46.000000
